brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Acer,Acer Aspire 3,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.92 pounds,Silver,171 ratings,4.1,$579.99 ,https://www.amazon.com/Acer-Aspire-Touchscreen-Processor-i7-1165G7/dp/B0CC91T38C/ref=sr_1_79
Acer,Aspire,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11,3.92 pounds,Silver,33 ratings,4.4,$499.99 ,https://www.amazon.com/acer-Aspire-Touchscreen-Processor-Bluetooth/dp/B0CGJ6JQ9Z/ref=sr_1_78
Acer,Acer,15.6 Inches,1920 x 1080 pixels,celeron,2.8 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,3.64 pounds,Silver,1 rating,5,$399.00 ,https://www.amazon.com/acer-Computer-Dual-Core-Processor-Accessories/dp/B0CD2QX8CZ/ref=sr_1_76
acer,C731-C8VE,11.6 Inches,1366 x 768 pixels,celeron,1.6 GHz,4 GB,16 GB,Intel HD Graphics 400,Integrated,Chrome OS,2.98 pounds,Black,36 ratings,3.6,$50.99 ,https://www.amazon.com/Acer-Celeron-Chrome-C731-C8VE-Renewed/dp/B06ZZHMKPR/ref=sr_1_75
acer,Acer Aspire 3,15.6 Inches,1920x1080,ryzen_3,2.4 GHz,8 GB,256 GB,AMD Radeon 610M Graphics,Integrated,Windows 11,3.73 pounds,Silver,,,$349.00 ,https://www.amazon.com/acer-Business-Computer-Quad-core-Processor/dp/B0CKZ9463F/ref=sr_1_11
acer,2023 Newest Acer 17 Inch Chromebook,17.3 Inches,1920 x 1080 pixels,pentium_other,1.1 GHz,8 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,4.85 pounds,Titanium Gray,21 ratings,4.4,$399.00 ,https://www.amazon.com/acer-2023-Newest-Chromebook-MarxsolCables/dp/B0BX5RJ6SD/ref=sr_1_73
acer,Acer Nitro 5,15.6 Inches,1920 x 1080 pixels,core_i9,2.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,,Shale Black,1 rating,5,"$1,099.99 ",https://www.amazon.com/i9-11900H-GeForce-Backlit-Windows-Renewed/dp/B0BV6G9FJ5/ref=sr_1_77
acer,Aspire 7,15.6 Inches,1920 x 1080,core_i5,1.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,4.63 pounds,Charcoal Black,15 ratings,4.6,$659.99 ,https://www.amazon.com/acer-Display-i5-1240P-Keyboard-Bluetooth/dp/B0CKJ9FRD3/ref=sr_1_8
Acer,"2023 Newest Acer 15.6"" Chromebook",15.6 Inches,1920 x 1080 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel HD Graphics 600,Integrated,Chrome OS,3.59 pounds,Silver,66 ratings,4.3,$224.00 ,https://www.amazon.com/acer-2023-Newest-Chromebook-15-6/dp/B0C1YJ556D/ref=sr_1_7
acer,Acer Nitro 5 AN515-55-53E5,15.6 Inches,1920 x 1080,core_i5,4.5 GHz,8 GB,256 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,5.07 pounds,Black,"3,556 ratings",4.5,$669.95 ,https://www.amazon.com/Acer-AN515-55-53E5-i5-10300H-GeForce-Keyboard/dp/B092YHJGMN/ref=sr_1_74
Acer,Nitro 17,17.3 Inches,1920 x 1080 pixels,amd_ryzen_7,4.75 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Home,6.83 pounds,Black,407 ratings,4.3,$969.00 ,https://www.amazon.com/Octa-Core-GeForce-Display-Backlit-AN17-41-R8N5/dp/B0BZST2MBK/ref=sr_1_6
Acer,CB315-3HT,15.6 Inches,1920 x 1080 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel HD Graphics 400,Integrated,Chrome OS,2.76 pounds,Silver,543 ratings,4.4,$217.89 ,https://www.amazon.com/Acer-Chromebook-Touchscreen-Dual-Core-Processor/dp/B08LBZRVLG/ref=sr_1_9
Acer,A515-56-32DK,15.6 Inches,1920 x 1080 pixels,core_i3,4.1 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 Home,5.4 pounds,Silver,"2,223 ratings",4.3,$309.90 ,https://www.amazon.com/Acer-A515-56-32DK-Display-i3-1115G4-Processor/dp/B09R5VYRVN/ref=sr_1_10
Acer,A515-56-347N,15.6 Inches,1920 x 1080 pixels,core_i3_1115g4,4.1 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.64 pounds,Silver,551 ratings,4.3,$299.99 ,https://www.amazon.com/Acer-Aspire-A515-56-347N-Slim-Laptop/dp/B0BL86VM7F/ref=sr_1_4
Acer,A115-32-C96U,15.6 Inches,1920 x 1080 pixels,celeron_n,2.8 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.64 pounds,Silver,158 ratings,4,$220.00 ,https://www.amazon.com/Acer-A115-32-C96U-Processor-Microsoft-Subscription/dp/B0BL35XNF5/ref=sr_1_5
Acer,AN515-46-R0EQ,15.6 Inches,2560 x 1440 pixels,ryzen_7,4.7 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,4.19 pounds,Black,179 ratings,4.2,"$1,116.99 ",https://www.amazon.com/Acer-AN515-46-R0EQ-Octa-Core-GeForce-FreeSync/dp/B09YSXYV5F/ref=sr_1_3
Acer,Acer Aspire 3 Touchscreen Laptop,15.6,1920 x 1080 pixels,ryzen_5,4.3 GHz,16 GB,1 TB,AMD Radeon R5,Integrated,Windows 11 Home,3.92 pounds,Silver,14 ratings,4.8,$689.99 ,https://www.amazon.com/acer-Touchscreen-Display-Processor-Bluetooth/dp/B0CC6M8JFQ/ref=sr_1_2
Acer,Acer Predator Helios 300 Gaming Laptop,15.6 Inches,1920x1080,core_i7,3.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11,5.73 pounds,,,,"$1,399.00 ",https://www.amazon.com/acer-Predator-Helios-300-Thunderbolt/dp/B0C57YSCK5/ref=sr_1_529
Acer,Swift 3,14 Inches,1920 x 1080,core_i7_family,2.9 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,2.65 pounds,Pure Silver,,,$799.00 ,https://www.amazon.com/acer-Swift-Laptop-2022-14-Graphics/dp/B0CH7VHM62/ref=sr_1_552
acer,,17.3 Inches,1366 x 768 pixels,,3.2 GHz,16 GB,1000 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,6.61 pounds,Black,1 rating,5,$879.99 ,https://www.amazon.com/Acer-5-17-3-Laptop-3-20GHz-Renewed/dp/B0BK9KYQ1B/ref=sr_1_551
acer,Aspire 15 A517,17.3 Inches,1920 x 1080,core_i7_family,3 GHz,8 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,5.73 pounds,Pure Silver,,,$779.00 ,https://www.amazon.com/1920x1080-i7-1165G7-Graphics-Keyboard-Fingerprint/dp/B0CG16SHLD/ref=sr_1_549
acer,Predator Helios 300,15.6 Inches,1920 x 1080,core_i7_family,3.1 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.73 pounds,Abyssal Black,,,$798.00 ,https://www.amazon.com/acer-Predator-i7-12700H-14-Core-GeForce/dp/B0CJM54ZVW/ref=sr_1_548
Acer,Aspire One,15.6 Inches,1920 x 1080 pixels,celeron,1.1 GHz,4 GB,128 GB,Intel,Integrated,Windows 11 Home,4.86 pounds,Silver,407 ratings,4.3,$297.00 ,https://www.amazon.com/Acer-Aspire-Silver-Processor-A115-32-Renewed/dp/B0B15LGJTN/ref=sr_1_550
Acer,Acer Nitro 5,15.6 Inches,2560 x 1440 pixels,amd_ryzen_7,4.7 GHz,32 GB,,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,,Black,,,"$1,340.90 ",https://www.amazon.com/Acer-Nitro-8-Core-GeForce-LED-Backlit/dp/B0CHMLSPHN/ref=sr_1_720
acer,Acer Chromebook,14 Inches,1366 x 768 pixels,8032,,4 GB,,Intel HD Graphics,Integrated,Chrome OS,5.84 pounds,Silver,22 ratings,4,$119.99 ,https://www.amazon.com/Acer-Chromebook-CB3-431-12K1-14-inch-Renewed/dp/B084BT98MF/ref=sr_1_792
acer,Chromebook 15,15.6 Inches,1366 x 768 pixels,celeron,1.6 GHz,4 GB,16 GB,Intel HD Graphics 400,Integrated,Chrome OS,4.3 pounds,Black,12 ratings,4.1,$179.00 ,https://www.amazon.com/Acer-Chromebook-Celeron-Certified-Refurbished/dp/B07C62MND1/ref=sr_1_768
Acer,Acer 11.6 Convertible Ultrabook,11.6 Inches,1920x1080,celeron,2.4 GHz,4 GB,32 GB,Intel HD Graphics 500,Integrated,Windows 10,2.8 pounds,Steel Gray,133 ratings,4.2,$239.99 ,https://www.amazon.com/Refurbished-Acer-Convertible-UltraBook-11-6-Touchscreen/dp/B07H4CYSR4/ref=sr_1_624
acer,Aspire 5 A515-57,15.6 Inches,1920 x 1080 pixels,core_i7,1.7 GHz,32 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,3.9 pounds,,,,"$1,369.99 ",https://www.amazon.com/acer-Business-1920x1080-Fingerprint-Universal/dp/B0CHQHWB2J/ref=sr_1_696
Acer,SF314-59-75QC,14 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,8 GB,256 GB,,Integrated,Windows 10 Home,2.65 pounds,Pure Silver,3 ratings,4,$549.99 ,https://www.amazon.com/Acer-i7-1165G7-Graphics-Fingerprint-SF314-59-75QC/dp/B096N6YLVD/ref=sr_1_648
acer,PH315-55,15.6 Inches,1920 x 1080 pixels,core_i7_family,3 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.98 pounds,Obsidian Black,,,"$1,919.00 ",https://www.amazon.com/Predator-Helios-i7-12700H-Thunderbolt-Backlit/dp/B0C15MZK41/ref=sr_1_672
Acer,,15.6 Inches,1920 x 1080 pixels,core_i3,2.4 GHz,6 GB,1000 GB,Intel HD Graphics 620,Integrated,Windows 10,4.74 pounds,Obsidian Black,44 ratings,3.8,$499.00 ,https://www.amazon.com/Acer-Laptop-Touch-Windows-SP315-51-34CS/dp/B01NCZFW9R/ref=sr_1_600
Acer,C720,11.6 Inches,1366 x 768 pixels,core_i3,1.7 GHz,,32 GB,Intel HD Graphics 4400,Integrated,Chrome OS,2.76 pounds,Granite Gray,201 ratings,3.7,$167.00 ,https://www.amazon.com/Acer-C720-3404-11-6-Inch-Chromebook-Granite/dp/B00KOUIZBC/ref=sr_1_599
Acer,Acer,11.6 Inches,1366 x 768 pixels,celeron,1.1 GHz,4 GB,32 GB,Intel HD Graphics 500,Integrated,Chrome OS,2.76 pounds,Silver,9 ratings,4.6,$339.00 ,https://www.amazon.com/Acer-Chromebook-Touchscreen-Celeron-Bluetooth/dp/B087NSLTR2/ref=sr_1_575
Acer,15-A515-slim,15.6 Inches,1920 x 1080 pixels,ryzen_3_3200u,2.6 GHz,4 GB,256 GB,AMD Radeon Vega 3,Integrated,Windows 11 Home,3.97 pounds,Silver,13 ratings,4.1,$465.00 ,https://www.amazon.com/Acer-Processor-Keyboard-Bluetooth-Accessories/dp/B08MYMYP2Y/ref=sr_1_744
Acer,Aspire 5,15.6 Inches,1920 x 1080 pixels,apple_ci3,4.1 GHz,12 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11,5.44 pounds,,7 ratings,3.5,$458.88 ,https://www.amazon.com/acer-Aspire-Essential-Dual-Core-Processor/dp/B0BXM1HN8M/ref=sr_1_598
Acer,SF314-510G-767Y,14 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,16 GB,1 TB,Intel Iris Xe Max,Dedicated,Windows 10 Home,3.09 pounds,Blue,25 ratings,3.9,$999.99 ,https://www.amazon.com/Acer-i7-1165G7-Fingerprint-Back-lit-SF314-510G-767Y/dp/B08MQSV2WW/ref=sr_1_1032
acer,AN515-44-R99Q,15.6 Inches,1920 x 1080,amd_r_series,3 GHz,8 GB,256 GB,NVIDIA GeForce GTX 1650,Dedicated,Windows 10,5.29 pounds,Obsidian Black,9 ratings,4.1,$655.00 ,https://www.amazon.com/Acer-Laptop-GeForce-Obsidian-Renewed/dp/B08LQ5QNZ8/ref=sr_1_1031
acer,Nitro,15.6 Inches,1920x1080,core_i7,4.6 GHz,,512 GB,Intel UHD Graphics,Dedicated,Windows 11,4.85 pounds,,1 rating,5,$999.99 ,https://www.amazon.com/Acer-Notebook-i7-11800H-Processor-Keyboard/dp/B0BLJ5S5QM/ref=sr_1_1029
Acer,Aspire Vero,14 Inches,1920 x 1080 pixels,apple_ci7,1.7 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.01 pounds,Gray,,,$99.99 ,https://www.amazon.com/Business-i7-1255U-Fingerprint-Thunderbolt-Buletooth/dp/B0CGNWVDH7/ref=sr_1_576
acer,Aspire,15.6 Inches,1920 x 1080,amd_r_series,2.6 GHz,8 GB,256 GB,AMD Radeon Vega 3,,Windows 10,3.97 pounds,Sliver,135 ratings,4.4,$439.00 ,https://www.amazon.com/Acer-Aspire-Display-Graphics-Keyboard/dp/B08VKRQSMT/ref=sr_1_1030
Acer,,14 Inches,1366 x 768 pixels,,2.8 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,2.65 pounds,Pure Silver,,,$499.00 ,https://www.amazon.com/Acer-Laptop-i7-1165G7-2-80GHz-Renewed/dp/B0BKTDNKPX/ref=sr_1_1028
acer,Acer Aspire,15.6 Inches,1920 x 1080 pixels,celeron,2.8 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 10 Home,4.19 pounds,Pure Silver,,,$299.99 ,https://www.amazon.com/Acer-Display-Dual-Core-Processor-Bluetooth/dp/B09VQTBMFD/ref=sr_1_1008
Acer,Acer Predator Series,17.3 Inches,1920 x 1080 pixels,core_i7,2.8 GHz,16 GB,1000 GB,NVIDIA GeForce GTX 1070,Dedicated,Windows 10,9.26 pounds,Black,172 ratings,4.2,"$1,999.00 ",https://www.amazon.com/Acer-Predator-Gaming-GeForce-G9-793-79V5/dp/B01N6S4A2U/ref=sr_1_1007
acer,Aspire 5 15,15.6 Inches,1920 x 1080 pixels,core_i3,3 hertz,32 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Pro,5.4 pounds,Silver,,,$579.00 ,https://www.amazon.com/acer-Aspire-i3-1115G4-Processor-Graphics/dp/B0CKX4FR4J/ref=sr_1_1002
acer,Aspire 5-17,17.3 Inches,1920 x 1080 pixels,core_i7,2.8 GHz,40 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,5 pounds,,,,"$1,139.20 ",https://www.amazon.com/Acer-Entertainment-i7-1165G7-1920x1080-Fingerprint/dp/B0BL97JGXZ/ref=sr_1_1000
Acer,A517-52,17.3 Inches,1920 x 1080 pixels,apple_ci7,2.8 MHz,20 GB,1024 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,10.6 ounces,Pure Silver,2 ratings,3,$839.00 ,https://www.amazon.com/acer-Business-i7-1165G7-Processor-Fingerprint/dp/B0BQBN6WY9/ref=sr_1_998
Acer,,15.6 Inches,1366 x 768 pixels,,2.8 GHz,12 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.64 pounds,Black,,,$599.99 ,https://www.amazon.com/Acer-Aspire-5-15-6-i7-1165G7-Renewed/dp/B0BHMTQGBV/ref=sr_1_997
Acer,Predator Helios 300 15,15.6 Inches,1920 x 1080 Pixels,core_i7,3.5 hertz,32 GB,2 TB,RTX 3060,Dedicated,Windows 11 Pro,,Black,,,"$1,769.00 ",https://www.amazon.com/acer-Predator-Helios-300-i7-12700H/dp/B0CKX2G26P/ref=sr_1_996
Acer,Acer Aspire 5,15.6 Inches,1920 x 1080 pixels,core_i3,4.1 GHz,20 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Home,4.19 pounds,Silver,5 ratings,3.3,$499.00 ,https://www.amazon.com/Acer-Aspire-i3-1115G4-i5-1035G4-Windows/dp/B09M5VDRFR/ref=sr_1_1001
acer,Acer Aspire 3 Touchscreen Laptop,15.6,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,1 TB,AMD Radeon R5,Integrated,Windows 11 Home,3.92 pounds,Steam Blue,635 ratings,4,$569.99 ,https://www.amazon.com/Touchscreen-Display-Processor-Graphics-Bluetooth/dp/B0CD7Y3C19/ref=sr_1_1004
Acer,Nitro 5 15,15.6 Inches,1920 x 1080 Pixels,core_i7,1.7 hertz,32 GB,1 TB,3050 Ti,Dedicated,Windows 11 Pro,,Black,,,"$1,289.00 ",https://www.amazon.com/acer-Nitro-Display-i7-11800H-Keyboard/dp/B0CKX3XKT8/ref=sr_1_995
Acer,,11.6 Inches,1366 x 768 pixels,celeron,1.4 GHz,2 GB,16 GB,,Integrated,PC,2.76 pounds,,2 ratings,4.5,$97.49 ,https://www.amazon.com/Renewed-Chromebook-C720-2420-Celeron-warranty/dp/B00L87J1UO/ref=sr_1_994
Acer,Acer Chromebook,15.6 Inches,1920 x 1080 pixels,celeron,3.7 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Chrome OS,4.85 pounds,4GB RAM |128GB eMMC+256GB SD Card,,,$399.99 ,https://www.amazon.com/Acer-Chromebook-Laptop-17inch-Screen/dp/B0CCVCLWH5/ref=sr_1_993
Acer,Acer Chromebook,11.6 Inches,1366 x 768 pixels,,,16 GB,,,Integrated,Chrome OS,3.99 pounds,,21 ratings,3.5,$69.95 ,https://www.amazon.com/Acer-Chromebook-Definition-Dual-Core-Processor/dp/B08S581B5X/ref=sr_1_991
acer,,13.5 Inches,1366 x 768 pixels,,3 GHz,8 GB,128 GB,Mali-G57 MC5,Integrated,Chrome OS,2.82 pounds,Titanium Gray,,,$439.99 ,https://www.amazon.com/Acer-Spin-Touchscreen-Chromebook-ChromeOS/dp/B0BHMRJ1Z4/ref=sr_1_992
Acer,Aspire 7,15.6 Inches,1920 x 1080,ryzen_5,2.1 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,8 pounds,Charcoal Black,,,"$1,419.00 ",https://www.amazon.com/Business-GeForce-Backlit-Keyboard-Windows/dp/B0CLNS6W88/ref=sr_1_986
acer,PH315-52-710B,15.6 Inches,1920 x 1080 pixels,apple_ci7,4.5 GHz,16 GB,512 GB,NVIDIA GeForce GTX 1650 Ti,Dedicated,Windows 10 Home,5.29 pounds,Black,"1,937 ratings",4.6,"$1,144.99 ",https://www.amazon.com/Acer-Predator-i7-9750H-Response-PH315-52-710B/dp/B07YM938TP/ref=sr_1_985
acer,CB514-2H-K7GF,14 Inches,1920 x 1080 pixels,mediatek_mt8127,2.6 GHz,8 GB,64 GB,ARM Mali G57,Integrated,Chrome OS,2.87 pounds,Silver,93 ratings,4.2,$317.80 ,https://www.amazon.com/Acer-Chromebook-Octa-Core-Processor-CB514-2H-K7GF/dp/B09SKSHWSD/ref=sr_1_987
Acer,,17.3 Inches,1600 x 900 pixels,apple_ci3,4 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Pro,,Silver,1 rating,5,$549.00 ,https://www.amazon.com/acer-Aspire-17-3-Laptop-Computer/dp/B0BG5K3M2T/ref=sr_1_1027
acer,TMP414-51-506U,14 Inches,1920 x 1080 pixels,apple_ci5,4.2 GHz,8 GB,512 GB,,Integrated,Windows 10 Pro,5.65 pounds,Black,4 ratings,2.1,$809.99 ,https://www.amazon.com/Acer-Travelmate-Thunderbolt-Fingerprint-TMP414-51-506U/dp/B08MQMPD11/ref=sr_1_989
Acer,Acer Swift,14 Inches,1366 x 768 pixels,amd_ryzen_7,2 GHz,16 GB,512 GB,Radeon,Integrated,Windows 10 Home,2.65 pounds,Purple,3 ratings,2.8,$629.99 ,https://www.amazon.com/Acer-Swift-Laptop-Ryzen-Renewed/dp/B095F5KFC6/ref=sr_1_1026
acer,Acer Nitro5,15.6 Inches,2560 x 1440 pixels,ryzen_7,3.2 GHz,64 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,4.85 pounds,Black,232 ratings,4.3,"$1,559.99 ",https://www.amazon.com/Acer-Display-Processor-Graphics-Bluetooth/dp/B0CD7BPDVK/ref=sr_1_990
Acer,Aspire 5 A515,15.6 Inches,1920 x 1080 pixels,amd_r_series,2.3 GHz,16 GB,512 GB,AMD Radeon RX Vega 10,Dedicated,Windows 11 Pro,3.99 pounds,Silver,,,$674.99 ,https://www.amazon.com/acer-Premium-Business-Keyboard-Fingerprint/dp/B0C4HXVZNN/ref=sr_1_1025
acer,,15.6 Inches,1920 x 1080 pixels,,,36 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,5.5 pounds,,3 ratings,3.5,$489.99 ,https://www.amazon.com/Business-Display-i3-1115G4-Processor-Windows/dp/B0BS6Z1RZS/ref=sr_1_1024
acer,Predator Helios 16,16 Inches,2560x1600,core_i7,2.1 GHz,64 GB,8 TB,NVIDIA GeForce RTX 4060,,Windows 10 Pro,5.7 pounds,Black,,,"$3,904.99 ",https://www.amazon.com/acer-Predator-i7-13700HX-16-Core-2560x1600/dp/B0CL3P1V27/ref=sr_1_1023
Acer,,14 Inches,1366 x 768 pixels,,2.4 GHz,8 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,2.65 pounds,Pure Silver,,,$479.00 ,https://www.amazon.com/acer-Swift-Laptop-i5-1135G7-2-4GHz/dp/B0BS1N4CHV/ref=sr_1_1020
Acer,Acer Nitro 16,16 Inches,1920 x 1200,core_i7_family,3 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Pro,5.95 pounds,Obsidian Black,,,"$1,869.00 ",https://www.amazon.com/Acer-i7-13700H-14-Core-GeForce-Thunderbolt/dp/B0CDLJM8CG/ref=sr_1_1017
Acer,2023 Flagship Acer X360 Chromebook Spin,11.6 Inches,1366 x 768 pixels,mediatek_mt8183,2 GHz,4 GB,64 GB,Integrated Mali-G72 MP3 Graphics,Integrated,Chrome OS,2.31 pounds,Pure Silver,1 rating,5,$169.99 ,https://www.amazon.com/Touchscreen-Chromebook-MediaTek-MT8183C-Convertible/dp/B0C9M12T56/ref=sr_1_1016
Acer,Nitro 16,16 Inches,1920 x 1200,core_i7_family,3.1 GHz,32 GB,2 TB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Home,5.95 pounds,Obsidian Black,,,,https://www.amazon.com/acer-Gaming-i7-13700H-14-Core-GeForce/dp/B0CJLQ5RH2/ref=sr_1_1014
Acer,Aspire 5,15.6 Inches,1920x1080,ryzen_3,2.2 GHz,8 GB,128 GB,AMD Radeon Vega 6,Integrated,Windows 11 Home,4 pounds,Pure Silver,,,$499.00 ,https://www.amazon.com/Newest-Aspire-Graphics-Backlit-Windows/dp/B0C5M97H2W/ref=sr_1_1013
Acer,Nitro 5,15.6 Inches,1920 x 1080 pixels,apple_ci7,2.3 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11,5.5 pounds,Black,,,"$1,279.00 ",https://www.amazon.com/acer-Nitro-Gaming-Laptop-i7-12700H/dp/B0BWKT9T9G/ref=sr_1_1012
Acer,Predator Helios 300,15.6 Inches,1920x1080,core_i7_family,2.9 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.73 pounds,Obsidian Black,,,"$2,019.00 ",https://www.amazon.com/acer-Predator-i7-12700H-Thunderbolt-Backlit/dp/B0C65H6459/ref=sr_1_1011
Acer,A715-51G***,15.6 Inches,1920 x 1080 Pixels,core_i5_family,4.4 GHz,16 GB,1 TB,NVIDIA GeForce GeForce RTX 3050,Dedicated,Windows 11 Home,6 pounds,Black,,,$749.00 ,https://www.amazon.com/acer-Display-i5-1240P-Keyboard-Fingerprint/dp/B0CLMTZ5FT/ref=sr_1_1009
Acer,CP514-2H-39R7,14 Inches,1920 x 1080,apple_ci3,3.9 GHz,8 GB,,Intel UHD Graphics,Integrated,Chrome OS,3.02 pounds,Silver,,,$789.99 ,https://www.amazon.com/Acer-Chromebook-Enterprise-Convertible-CP514-2H-39R7/dp/B0B4SJQ7YJ/ref=sr_1_1010
acer,Acer Aspire 3 Touchscreen Laptop,15.6,1920x1080 Pixels,ryzen_5,4.3 GHz,8 GB,1 TB,AMD Radeon R5,Integrated,Windows 11 Home,3.92 pounds,Blue,634 ratings,4.7,$559.99 ,https://www.amazon.com/acer-Aspire-Touchscreen-Computer-Bluetooth/dp/B0CKXHSWBG/ref=sr_1_574
Acer,Acer Nitro 5 Gaming Laptop,15.6 Inches,2560 x 1440 pixels,ryzen_7,4.7 GHz,64 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,5.51 pounds,Black,,,"$1,369.00 ",https://www.amazon.com/acer-Nitro-Gaming-Laptop-Keyboard/dp/B0CG8SZR8V/ref=sr_1_571
Acer,A315,15.6 Inches,1366 x 768 pixels,core_i5_1035g1,1 GHz,8 GB,256 GB,Integrated Intel Graphics,,Windows 10,5.39 pounds,Black,273 ratings,4.3,$484.00 ,https://www.amazon.com/Acer-i5-1035G1-Quad-Core-Processor-Ethernet/dp/B08K3NGK2Z/ref=sr_1_572
acer,Nitro 5,17.3 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,9.83 pounds,8GB RAM | 512GB PCIe SSD,10 ratings,4.3,$899.95 ,https://www.amazon.com/Acer-Gaming-i7-11800H-Thunderbolt-Ethernet/dp/B0BGKT8PQ2/ref=sr_1_570
Acer,Acer Swift,14 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,8 GB,1 TB,Intel Iris Xe Graphics,Integrated Iris Xe Graphics,Windows 10 Pro,2.65 pounds,Silver,2 ratings,4.5,$767.99 ,https://www.amazon.com/acer-Ultralight-i7-1165G7-Fingerprint-Thunderbolt/dp/B0C5J5ZYSM/ref=sr_1_568
Acer,PH315-53-71HN,15.6 Inches,1920x1080,corei7_10750h,5 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 10 Home,5.51 pounds,Black,491 ratings,4.6,"$1,094.00 ",https://www.amazon.com/Acer-Predator-i7-10750H-Keyboard-PH315-53-71HN/dp/B08VKV5WQ1/ref=sr_1_569
acer,CB514-1WT-33MW,14 Inches,1920 x 1080,core_i3_1115g4,4.1 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,Chrome OS,3.02 pounds,Gray,1 rating,5,$719.00 ,https://www.amazon.com/Acer-Chromebook-CB514-1WT-CB514-1WT-33MW-Touchscreen/dp/B09MSK6YY5/ref=sr_1_565
Acer,AN5-53E5Aceri5,15.6 Inches,1920 x 1080 pixels,corei5_10300h,2.5 GHz,32 GB,1 TB,NVIDIA,Dedicated,Windows 10 Home,4.84 pounds,Black,4 ratings,3.8,"$1,159.00 ",https://www.amazon.com/Newest-Acer-Premium-Gaming-Laptop/dp/B09FYKWKNX/ref=sr_1_566
